countryterritoryCode,dateRep,cases,deaths,countriesAndTerritories,popData2018,GDP (current US$),GDP per capita (current US$),Access to electricity (% of population),Current health expenditure per capita (current US$),Current health expenditure (% of GDP),"Hospital beds (per 1,000 people)"
LAO,2020-04-15,0,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-04-14,0,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-04-13,1,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-04-12,2,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-04-11,0,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-04-10,1,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-04-09,3,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-04-08,0,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-04-07,1,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-04-06,1,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-04-05,0,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-04-04,0,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-04-03,0,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-04-02,1,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-04-01,0,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-03-31,3,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-03-30,0,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-03-29,0,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-03-28,0,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-03-27,4,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-03-26,0,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LAO,2020-03-25,2,0,Laos,7061507.0,17953786416.1431,2542.4865281792,93.6,62.1246337890625,2.52808686345816,1.5
LVA,2020-04-17,9,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-04-16,9,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-04-15,2,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-04-14,4,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-04-13,21,2,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-04-12,18,1,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-04-11,23,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-04-10,12,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-04-09,29,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-04-08,6,1,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-04-07,9,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-04-06,24,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-04-05,16,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-04-04,35,1,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-04-03,12,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-04-02,48,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-04-01,22,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-31,0,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-30,71,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-29,25,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-28,36,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-27,23,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-26,24,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-25,17,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-24,41,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-23,15,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-22,13,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-21,25,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-20,15,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-19,10,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-18,25,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-17,5,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-16,5,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-15,7,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-14,3,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-13,6,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-12,2,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-11,2,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-10,3,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-09,1,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-08,1,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LVA,2020-03-03,1,0,Latvia,1926542.0,34409229177.9105,17860.6171980214,100.0,930.3523559570309,5.95566183328629,5.8
LBN,2020-04-17,5,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-04-16,17,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-04-15,9,1,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-04-14,2,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-04-13,11,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-04-12,10,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-04-11,27,1,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-04-10,7,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-04-09,27,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-04-08,7,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-04-07,14,1,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-04-06,7,1,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-04-05,26,1,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-04-04,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-04-03,15,4,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-04-02,16,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-04-01,17,1,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-31,8,1,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-30,26,2,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-29,21,1,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-28,23,1,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-27,35,2,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-26,29,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-25,37,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-24,19,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-23,18,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-22,67,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-21,14,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-20,16,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-19,13,1,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-18,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-17,21,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-16,6,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-15,27,1,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-13,5,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-12,20,1,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-11,0,1,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-10,9,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-09,10,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-07,6,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-06,3,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-03,3,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-02,6,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-03-01,1,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-29,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-28,1,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-27,1,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-26,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-25,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-24,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-23,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-22,1,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-21,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-20,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-19,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-18,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-17,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-16,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-15,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-14,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-13,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-12,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-11,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-10,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-09,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-08,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-07,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-06,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-05,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-04,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-03,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-02,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-02-01,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-31,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-30,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-29,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-28,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-27,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-26,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-25,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-24,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-23,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-22,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-21,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-20,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-19,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-18,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-17,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-16,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-15,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-14,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-13,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-12,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-11,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-10,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-09,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-08,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-07,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-06,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-05,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-04,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-03,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-02,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2020-01-01,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBN,2019-12-31,0,0,Lebanon,6848925.0,56639155555.5556,8269.78767551923,100.0,719.443481445313,8.19554403424263,2.9
LBR,2020-04-17,14,0,Liberia,4818977.0,3264000000.0,677.322178545364,21.488868713378896,56.599029541015604,8.155337721109388,0.8
LBR,2020-04-16,0,0,Liberia,4818977.0,3264000000.0,677.322178545364,21.488868713378896,56.599029541015604,8.155337721109388,0.8
LBR,2020-04-15,0,0,Liberia,4818977.0,3264000000.0,677.322178545364,21.488868713378896,56.599029541015604,8.155337721109388,0.8
LBR,2020-04-14,9,1,Liberia,4818977.0,3264000000.0,677.322178545364,21.488868713378896,56.599029541015604,8.155337721109388,0.8
LBR,2020-04-13,2,0,Liberia,4818977.0,3264000000.0,677.322178545364,21.488868713378896,56.599029541015604,8.155337721109388,0.8
LBR,2020-04-12,11,1,Liberia,4818977.0,3264000000.0,677.322178545364,21.488868713378896,56.599029541015604,8.155337721109388,0.8
LBR,2020-04-11,6,0,Liberia,4818977.0,3264000000.0,677.322178545364,21.488868713378896,56.599029541015604,8.155337721109388,0.8
LBR,2020-04-10,0,0,Liberia,4818977.0,3264000000.0,677.322178545364,21.488868713378896,56.599029541015604,8.155337721109388,0.8
LBR,2020-04-09,17,1,Liberia,4818977.0,3264000000.0,677.322178545364,21.488868713378896,56.599029541015604,8.155337721109388,0.8
LBR,2020-04-08,0,0,Liberia,4818977.0,3264000000.0,677.322178545364,21.488868713378896,56.599029541015604,8.155337721109388,0.8
LBR,2020-04-07,1,0,Liberia,4818977.0,3264000000.0,677.322178545364,21.488868713378896,56.599029541015604,8.155337721109388,0.8
LBR,2020-04-06,3,2,Liberia,4818977.0,3264000000.0,677.322178545364,21.488868713378896,56.599029541015604,8.155337721109388,0.8
LBR,2020-04-05,3,1,Liberia,4818977.0,3264000000.0,677.322178545364,21.488868713378896,56.599029541015604,8.155337721109388,0.8
LBR,2020-04-04,1,0,Liberia,4818977.0,3264000000.0,677.322178545364,21.488868713378896,56.599029541015604,8.155337721109388,0.8
LBR,2020-04-03,0,0,Liberia,4818977.0,3264000000.0,677.322178545364,21.488868713378896,56.599029541015604,8.155337721109388,0.8
